GA,vae-zinc-s,lstm-zinc,lstm-chembl,zinc,real,chembl,cnpd,cortellis-drugs
0.214,0.368,0.5,0.08,0.261,0.842,0.217,0.312,0.231
0.5,0.364,0.467,0.053,0.5,0.591,0.0,0.583,0.5
0.833,0.833,0.947,0.154,0.438,0.579,0.387,0.6,0.286
0.267,0.857,0.381,0.182,0.409,0.933,0.474,0.476,0.238
0.133,0.417,0.476,0.52,0.143,0.278,0.167,0.8,0.15
0.417,0.538,0.913,0.158,0.786,0.333,0.238,0.462,0.345
0.6,0.118,0.368,0.318,0.944,0.929,0.667,0.417,0.393
0.667,0.562,0.714,0.722,0.95,0.238,0.375,0.5,0.452
0.444,0.471,0.385,0.571,0.824,0.625,0.0,0.25,0.5
0.312,0.455,0.562,0.161,0.647,0.722,0.667,0.211,0.364
0.5,0.529,0.706,0.471,0.3,0.556,0.417,0.75,0.31
0.438,0.889,0.588,0.143,0.312,0.5,0.091,0.875,0.4
0.412,0.455,0.316,0.083,0.5,0.818,0.333,0.143,0.556
0.833,0.588,0.722,0.5,0.318,0.208,0.261,0.778,0.111
0.222,0.55,0.368,0.227,0.429,0.588,0.529,0.385,0.263
0.5,0.286,0.5,0.0,0.391,0.562,0.207,0.2,0.429
0.4,0.182,0.2,0.5,0.333,0.5,0.786,0.25,0.045
0.294,0.278,0.409,0.087,0.867,0.632,0.923,0.537,0.368
0.722,0.333,0.471,0.167,0.294,0.412,0.52,0.2,0.35
0.875,1.0,0.571,0.071,0.75,0.471,0.222,0.312,0.375
0.562,0.273,0.348,0.294,0.571,0.632,0.105,0.273,0.235
0.364,0.333,0.167,0.15,0.667,0.538,0.333,0.333,0.4
0.455,0.409,0.45,0.6,0.318,0.438,0.148,0.9,0.286
0.8,0.857,0.318,0.35,0.619,0.882,0.381,0.125,0.125
0.615,0.571,0.7,0.154,0.533,0.467,0.4,0.2,0.286
0.5,0.267,0.435,0.333,0.778,0.4,0.286,0.385,0.13
0.615,0.357,0.6,0.208,0.526,0.889,0.263,0.409,0.533
0.706,0.467,0.417,0.533,0.5,0.286,0.45,0.067,0.5
0.231,0.25,0.45,0.533,0.278,0.556,0.25,0.5,0.222
0.182,0.19,0.389,0.652,0.882,0.286,0.056,0.375,0.316
0.133,0.2,0.619,0.37,0.278,0.533,0.2,0.176,0.258
0.562,0.5,0.333,0.591,0.409,0.625,0.167,0.294,0.2
0.357,0.6,0.067,0.294,0.636,0.35,0.36,0.0,0.533
0.778,0.5,0.941,0.125,0.5,0.556,0.08,0.2,0.286
0.294,0.364,0.895,0.333,0.643,0.529,0.333,0.538,0.419
0.4,0.222,0.353,0.455,0.13,0.471,0.5,0.933,0.611
0.727,0.571,0.9,0.333,0.438,0.65,0.0,0.5,0.65
0.5,0.5,0.3,0.385,0.467,0.308,0.36,0.8,0.447
0.333,0.625,0.579,0.348,0.1,0.385,0.467,0.4,0.25
0.364,0.312,0.7,0.3,0.364,0.5,0.105,0.273,0.571
0.6,0.786,0.44,0.308,0.765,0.81,0.303,0.118,0.364
0.333,0.588,0.409,0.417,0.647,0.632,0.25,0.0,0.286
0.4,0.227,0.611,0.148,0.529,0.417,0.429,0.545,0.538
0.467,0.333,0.88,0.417,0.55,0.933,0.0,0.6,0.136
0.412,0.533,0.133,0.071,0.533,0.857,0.115,0.167,0.55
0.214,0.444,0.55,0.158,0.727,0.9,0.286,0.211,0.276
0.55,0.583,0.647,0.4,0.467,0.6,0.059,0.143,0.294
0.5,0.357,0.4,0.5,0.667,0.867,0.36,0.167,0.444
0.333,0.562,0.909,0.08,0.714,0.389,0.111,0.65,0.35
0.375,0.316,0.231,0.3,0.533,0.5,0.087,0.062,0.353
0.294,0.5,0.64,0.4,0.643,0.375,0.333,0.476,0.19
0.667,0.833,0.846,0.095,0.895,0.6,0.133,0.25,0.0
0.562,0.667,0.167,0.375,0.875,0.286,0.211,0.667,0.833
0.385,0.375,0.647,0.4,0.1,0.923,0.4,0.857,1.0
0.619,0.294,0.632,0.062,0.333,0.538,0.7,0.235,0.222
0.294,0.333,0.5,0.4,0.533,0.833,0.273,0.214,0.4
0.385,0.294,0.571,0.118,0.625,0.318,0.143,0.36,0.318
0.667,0.385,0.524,0.269,0.556,0.3,0.533,0.867,0.412
0.533,0.364,0.529,0.15,0.176,0.2,0.556,0.091,0.526
0.3,0.5,0.81,0.412,0.429,0.409,0.458,0.857,0.625
0.357,0.588,0.526,0.28,0.923,0.938,0.259,0.35,0.12
0.316,0.091,0.688,0.438,0.235,0.562,0.15,0.091,0.538
0.75,0.875,0.5,0.333,0.65,0.5,0.375,0.0,0.412
0.35,0.529,0.421,0.143,0.5,0.522,0.2,0.55,0.364
0.75,0.889,0.571,0.692,0.81,0.263,0.417,1.0,0.519
0.833,0.3,0.421,0.391,0.833,0.647,0.333,0.867,0.462
0.615,0.36,0.44,0.467,0.542,0.667,0.333,0.35,0.136
0.6,0.5,0.522,0.192,0.526,0.455,0.059,0.429,0.455
0.429,0.5,0.52,0.2,0.944,0.789,0.048,0.609,0.588
0.538,0.818,0.6,0.4,0.533,0.462,0.2,0.4,0.35
0.636,0.348,0.2,0.158,0.529,0.647,0.2,0.35,0.474
0.8,0.357,0.364,0.0,0.722,0.474,0.167,0.45,0.364
0.5,0.4,0.571,0.333,0.421,0.158,0.294,0.1,0.355
0.438,0.118,0.44,0.318,0.05,0.364,0.161,1.0,0.045
0.2,0.538,0.684,0.4,0.481,0.235,0.368,0.0,0.875
0.533,0.429,0.529,0.4,1.0,0.5,0.143,0.556,0.333
0.5,0.455,0.231,0.263,0.385,0.333,0.0,0.714,0.25
0.304,0.316,0.211,0.588,0.316,1.0,0.292,0.235,0.118
0.467,0.429,0.833,0.333,0.278,0.368,0.516,0.867,0.429
0.381,0.435,0.412,0.095,0.562,0.105,0.583,0.4,0.429
0.231,0.5,0.692,0.3,0.316,0.286,0.222,0.556,0.167
0.429,0.217,0.909,0.565,0.812,0.375,0.37,0.367,0.28
0.632,0.059,0.316,0.792,0.5,0.588,0.2,0.667,0.292
0.143,0.273,0.556,0.364,0.478,0.526,0.281,0.3,0.364
0.727,0.143,0.412,0.52,0.696,0.412,0.3,0.65,0.632
0.75,0.316,0.5,0.3,0.714,0.889,0.458,0.533,0.529
0.273,0.4,0.875,0.261,0.526,0.5,0.273,0.091,0.708
0.556,0.3,0.294,0.45,0.647,0.385,0.273,0.6,0.348
0.6,0.333,0.609,0.0,0.44,0.421,0.278,0.773,0.176
0.273,0.2,0.647,0.273,0.522,0.579,0.176,0.294,0.188
0.455,0.8,0.381,0.303,0.533,0.611,0.211,0.8,0.455
0.538,0.333,0.882,0.25,0.429,0.684,0.056,0.625,0.368
0.267,0.214,0.7,0.167,0.875,0.208,0.286,0.222,0.5
0.429,0.389,0.611,0.458,0.722,0.391,0.176,0.429,0.381
0.524,0.7,0.889,0.562,0.727,0.174,0.25,0.222,0.083
0.444,0.071,0.316,0.5,0.5,0.36,0.316,0.733,0.5
0.75,0.1,0.7,0.458,0.667,0.286,0.263,0.75,0.474
0.4,0.333,0.263,0.208,0.19,0.231,0.258,0.0,0.474
0.364,0.062,0.611,0.333,0.333,0.533,0.154,0.533,0.444
0.583,0.417,0.471,0.333,0.45,0.692,0.833,0.188,0.15
0.476,0.467,0.5,0.3,0.25,0.438,0.167,0.0,0.524
0.688,0.348,0.5,0.458,0.692,0.65,0.211,0.357,0.737
0.417,0.286,0.571,0.111,0.2,0.933,0.385,0.412,0.269
0.35,0.167,0.895,0.391,0.333,0.222,0.154,0.545,0.278
0.286,0.667,0.353,0.188,0.471,0.526,0.533,0.0,0.286
0.667,0.375,0.278,0.231,0.643,0.667,0.133,0.368,0.095
0.333,0.455,0.6,0.13,0.643,0.5,0.259,0.25,0.2
0.583,0.3,0.625,0.154,0.353,0.105,0.2,0.714,0.471
0.538,0.571,0.385,0.2,0.318,0.5,0.467,0.167,1.0
0.556,0.455,0.818,0.583,0.688,0.227,0.417,0.8,0.571
0.385,0.682,0.143,0.185,0.588,0.933,0.0,0.824,0.4
0.294,0.133,0.267,0.045,0.75,0.353,0.421,0.2,1.0
0.5,0.133,0.471,0.267,0.348,0.611,0.714,0.118,0.0
0.357,0.556,0.438,0.4,0.35,0.529,0.0,0.417,0.286
0.235,0.273,0.158,0.375,0.333,0.36,0.381,0.591,0.533
0.357,0.25,0.529,0.333,0.889,0.5,0.625,0.353,0.294
0.562,0.235,0.471,0.125,0.292,0.688,0.278,0.6,0.857
0.286,0.455,0.625,0.1,0.611,0.75,0.043,0.667,0.889
0.333,0.667,0.636,0.158,0.364,0.889,0.053,0.462,0.241
0.538,0.0,0.714,0.304,0.579,0.471,0.684,0.417,0.111
0.6,0.588,0.65,0.273,0.562,0.474,0.296,0.467,1.0
0.353,0.0,0.438,0.545,0.385,0.438,0.429,0.2,0.818
0.429,0.5,0.308,0.588,0.556,0.588,0.583,0.8,0.462
0.4,0.222,0.588,0.2,0.238,0.722,0.333,0.4,0.562
0.812,0.5,0.889,0.133,0.938,0.765,0.375,0.7,0.25
0.214,0.5,0.4,0.053,0.25,0.316,0.4,1.0,0.071
0.632,0.333,0.562,0.167,0.381,0.882,0.222,0.783,0.071
0.7,0.35,0.5,0.176,0.524,0.714,1.0,1.0,0.2
0.3,0.455,0.476,0.273,0.611,0.304,0.0,0.304,0.45
0.667,1.0,0.895,0.455,0.8,0.722,0.684,0.19,0.55
0.846,0.105,0.533,0.176,0.882,0.889,0.524,0.364,0.278
0.5,0.556,0.25,0.562,0.75,0.375,0.375,0.267,0.182
0.615,0.364,0.4,0.227,0.526,0.222,0.429,0.85,0.545
0.444,0.273,0.364,0.5,0.6,0.5,0.269,0.429,0.071
0.4,0.4,0.929,0.182,0.667,0.391,0.179,0.286,0.192
0.316,0.316,0.4,0.333,0.562,0.588,0.3,0.667,0.48
0.389,0.4,0.133,0.52,0.588,0.2,0.5,0.0,0.143
0.231,0.333,0.654,0.2,0.875,0.75,0.4,0.706,0.375
0.667,0.176,0.222,0.577,0.824,0.933,0.276,0.235,0.333
0.176,0.833,0.533,0.0,0.533,0.778,0.308,0.6,1.0
0.538,0.385,0.625,0.364,0.588,0.292,0.609,0.188,0.0
0.286,0.267,0.304,0.316,0.714,0.632,0.619,0.562,0.25
0.429,0.3,0.667,0.643,0.571,0.9,0.538,0.32,0.4
0.273,0.571,0.875,0.077,0.348,0.45,0.389,0.167,0.529
0.167,0.538,0.45,0.263,0.286,0.235,0.238,1.0,0.5
0.167,0.3,0.923,0.13,0.929,0.571,0.5,0.55,0.167
0.5,0.529,0.714,0.348,0.619,0.889,0.32,0.4,0.471
0.455,0.5,0.429,0.5,0.133,0.5,0.286,0.8,0.143
0.533,0.556,0.692,0.133,0.565,0.632,0.125,0.65,1.0
0.385,0.636,0.6,0.172,0.917,0.438,0.409,0.4,0.261
0.455,0.333,0.588,0.448,0.579,0.4,0.077,0.8,0.231
0.353,0.385,0.188,0.375,0.682,0.5,0.278,0.625,0.333
0.5,0.364,0.556,0.625,0.632,0.5,0.357,0.348,0.357
0.429,0.222,0.467,0.208,0.636,0.842,0.156,0.5,0.227
0.353,0.294,0.188,0.158,0.471,0.6,0.087,0.118,0.5
0.6,0.364,0.611,0.667,0.44,0.389,0.111,0.0,0.176
0.312,0.5,0.619,0.32,0.235,0.765,0.286,0.25,0.294
0.438,0.25,0.722,0.552,0.389,0.438,0.429,0.632,0.815
0.714,0.188,0.708,0.174,0.333,0.706,0.28,0.333,0.118
0.25,1.0,0.737,0.062,0.889,0.385,0.424,0.111,0.481
0.471,0.5,0.857,0.4,0.682,0.278,0.118,0.905,0.4
0.154,0.684,0.722,0.05,0.5,0.444,0.143,0.125,0.448
0.5,0.333,0.385,0.375,0.556,0.882,0.154,0.417,0.375
0.5,0.8,0.458,0.435,0.632,0.889,0.172,0.737,0.176
0.471,0.2,0.882,0.125,0.556,0.722,0.077,0.286,0.655
0.333,0.667,0.286,0.067,0.211,0.294,0.364,0.867,0.545
0.429,0.75,0.733,0.292,0.571,0.667,0.5,0.556,1.0
0.2,0.5,0.842,0.062,0.235,0.733,0.111,0.889,0.5
0.6,0.5,0.529,0.261,0.421,0.529,0.13,0.24,0.333
0.471,0.6,0.75,0.609,0.368,0.765,0.167,0.55,0.5
0.5,0.333,0.435,0.455,0.318,0.533,0.588,0.0,0.32
0.444,0.778,0.636,0.909,0.882,0.333,0.684,0.333,0.5
0.667,0.3,0.833,0.133,0.5,0.409,0.25,0.8,0.333
0.412,0.5,0.312,0.417,0.238,0.381,0.379,0.667,0.625
0.333,0.263,0.444,0.35,0.278,0.143,0.263,1.0,0.167
0.857,0.533,0.188,0.091,0.3,0.933,0.474,0.323,0.188
0.267,0.833,0.2,0.471,0.636,0.684,0.519,0.435,0.278
0.357,0.417,0.684,0.053,0.4,0.889,0.133,0.6,0.667
0.667,0.786,0.812,0.3,0.381,0.5,0.0,0.308,0.308
0.846,0.381,0.333,0.182,0.25,0.316,0.231,0.455,0.083
0.062,0.167,0.2,0.143,0.737,0.812,0.368,0.15,0.474
0.333,0.533,0.632,0.207,0.235,0.5,0.059,0.619,0.19
0.556,0.6,0.619,0.455,0.368,0.882,0.421,0.25,0.276
0.143,0.308,0.833,0.364,0.286,0.278,0.0,0.25,0.621
0.444,0.222,0.889,0.125,0.636,0.6,0.923,0.5,0.214
0.5,0.556,0.562,0.148,0.556,0.556,0.273,0.429,0.133
0.333,0.545,0.588,0.095,0.583,0.643,0.556,0.071,0.105
0.6,0.167,0.636,0.5,0.737,0.529,0.15,1.0,0.538
0.417,0.833,0.588,0.043,0.7,0.538,0.308,0.211,0.429
0.333,0.2,0.409,0.0,0.111,0.611,0.111,0.25,0.167
0.833,0.429,0.45,0.154,0.188,0.75,0.211,0.053,0.375
0.444,0.389,0.273,0.409,0.714,0.474,0.467,0.75,0.583
0.4,0.875,0.688,0.211,0.364,0.538,0.375,0.25,0.062
0.6,0.6,0.65,0.471,0.045,0.833,0.143,0.278,0.364
0.5,0.333,0.75,0.208,0.524,0.833,0.118,0.312,0.364
0.385,0.174,0.261,0.647,0.65,0.722,0.154,0.5,0.296
0.333,0.273,0.65,0.429,0.529,0.3,0.306,0.667,0.529
0.286,0.357,0.588,0.067,0.375,0.222,0.438,0.222,0.556
0.308,0.7,0.524,0.556,0.333,0.846,0.65,0.84,0.312
0.438,0.4,0.733,0.294,0.357,0.417,0.381,0.1,0.611
0.882,0.333,0.562,0.238,0.2,0.412,0.379,0.217,0.318
0.385,0.364,0.474,0.364,0.25,0.632,0.375,0.467,0.542
0.2,0.364,0.625,1.0,0.789,0.6,0.318,0.462,0.273
0.294,0.917,0.6,0.667,0.227,0.5,0.158,0.273,0.105
0.308,0.727,0.5,0.417,0.429,0.412,0.4,0.45,0.379
0.214,0.412,0.706,0.526,0.556,0.562,0.227,0.667,0.176
0.421,0.238,0.579,0.708,0.333,0.636,0.171,0.25,0.522
0.143,0.467,0.765,0.438,0.2,0.182,0.8,0.667,0.292
0.2,0.385,0.722,0.05,0.882,0.318,0.25,0.0,0.5
0.385,0.267,0.471,0.0,0.533,0.444,0.19,0.6,0.8
0.467,0.263,0.667,0.115,0.5,0.2,0.222,0.467,0.333
0.308,0.091,0.667,0.048,0.684,0.857,0.176,0.667,0.0
0.154,0.292,0.176,0.263,0.214,0.5,0.238,0.733,0.308
0.722,0.133,0.889,0.474,0.526,0.818,0.133,0.714,0.409
0.846,0.25,0.739,0.227,0.632,0.789,0.4,0.182,0.292
0.5,0.818,0.75,0.154,0.25,0.136,0.889,0.278,0.25
0.556,0.615,0.529,0.391,0.632,0.615,0.118,0.429,0.45
0.25,0.182,0.75,0.226,0.833,0.941,0.077,0.0,0.6
0.286,0.091,0.227,0.333,0.348,0.5,0.16,0.083,0.273
0.286,0.214,0.706,0.24,0.583,0.318,0.25,0.8,0.526
0.333,0.429,0.222,0.278,0.429,0.105,0.043,0.25,0.412
0.5,0.556,0.25,0.3,0.909,0.562,0.333,0.32,0.458
0.167,0.562,0.462,0.143,0.579,0.4,0.3,0.524,0.231
0.5,0.167,0.056,0.571,0.714,0.391,0.263,0.524,0.219
0.538,0.263,0.368,0.312,0.562,0.538,0.565,1.0,0.516
0.438,0.111,0.714,0.353,0.941,0.5,0.105,0.4,0.235
0.643,0.3,0.5,0.667,0.706,0.529,0.241,0.267,0.2
0.294,0.154,0.875,0.111,0.833,0.05,0.417,0.8,0.588
0.615,1.0,0.467,0.0,0.842,0.615,0.36,0.294,0.15
0.429,0.143,0.625,0.36,0.364,0.643,0.818,0.4,0.364
0.2,0.294,0.455,0.389,0.25,0.267,0.25,0.5,0.125
0.538,0.412,0.833,0.308,0.611,0.455,0.158,0.5,0.538
0.294,0.333,0.579,0.6,0.6,0.5,0.158,0.211,0.211
0.5,0.308,0.765,0.3,0.647,0.529,0.333,0.059,0.571
0.263,0.294,0.889,0.526,0.722,0.588,0.867,0.19,0.143
0.867,0.538,0.857,0.13,0.556,0.438,0.2,0.812,0.308
0.5,0.75,0.533,0.625,0.842,0.35,0.286,0.867,0.5
0.5,0.357,0.278,0.6,0.538,0.5,0.222,0.231,0.5
0.455,0.889,0.526,0.143,0.824,0.9,0.346,0.52,1.0
0.417,0.417,0.5,0.105,0.65,0.667,0.333,1.0,0.118
0.733,0.091,0.667,0.333,0.636,0.706,0.565,0.55,0.0
0.25,0.286,0.357,0.333,0.611,0.812,0.389,0.286,0.556
0.5,0.1,0.875,0.1,0.368,0.556,0.095,0.243,0.176
0.857,0.5,0.556,0.316,0.909,0.812,0.143,0.294,0.176
0.294,0.5,0.556,0.333,0.538,0.381,0.143,0.867,0.261
0.625,0.529,0.5,0.2,0.435,0.6,0.048,0.714,1.0
0.5,0.1,0.389,0.652,0.238,0.2,0.412,0.118,0.5
0.667,0.333,0.722,0.217,0.643,0.737,0.462,0.667,0.579
0.267,0.833,0.579,0.385,0.579,0.1,0.217,0.381,0.333
0.125,0.933,0.529,0.19,0.688,0.688,0.059,0.2,0.381
0.417,0.538,0.412,0.667,0.55,0.538,0.524,0.071,0.407
0.4,0.188,0.7,0.211,0.933,0.588,0.375,0.32,0.333
0.273,0.455,0.643,0.077,0.615,0.588,0.2,0.9,0.371
0.267,0.35,0.667,0.259,0.938,0.056,0.458,0.118,0.125
0.308,0.381,0.6,0.375,0.44,0.412,0.4,0.875,0.333
0.588,0.5,0.294,0.583,0.348,0.75,0.0,0.176,0.25
0.467,0.444,0.667,0.316,0.286,0.44,0.286,0.786,0.5
0.526,0.2,0.5,0.2,0.632,0.5,0.391,0.6,0.391
0.4,0.077,0.625,0.417,0.824,0.929,0.316,0.125,0.471
0.375,0.222,0.316,0.316,0.5,0.083,0.167,0.0,0.412
0.786,0.625,0.933,0.136,0.529,0.7,0.238,0.929,0.462
0.6,0.0,0.529,0.286,0.4,0.882,0.05,0.1,0.292
0.476,0.263,0.692,0.545,0.481,0.812,0.0,0.2,0.345
0.333,0.667,0.529,0.25,0.615,0.733,0.321,0.375,0.176
0.5,0.25,0.467,0.375,0.737,0.562,0.333,0.25,0.438
0.5,0.562,0.529,0.417,0.632,0.5,0.133,0.75,0.619
0.267,0.875,0.889,0.348,0.882,0.8,0.421,0.214,0.273
0.333,0.4,0.611,0.3,0.8,0.273,0.263,0.2,0.733
0.545,0.727,0.5,0.55,0.333,0.857,0.259,0.571,0.385
0.35,0.588,0.529,0.444,0.214,0.545,0.5,0.3,0.308
0.25,0.3,0.5,0.3,0.667,0.6,0.435,0.8,0.381
0.4,0.692,0.478,0.643,0.417,0.471,0.348,0.3,0.529
0.462,0.188,0.462,0.125,0.545,0.571,0.167,0.167,0.381
0.333,0.462,0.222,0.412,0.846,0.6,0.667,0.65,0.312
0.188,0.417,0.5,0.188,0.4,0.7,0.5,0.526,0.353
0.333,0.462,0.467,0.278,0.692,0.273,0.263,0.176,0.588
0.5,0.833,0.529,0.417,0.6,0.438,0.471,0.35,1.0
0.611,0.188,0.389,0.333,0.591,0.412,0.071,1.0,0.167
0.571,0.444,0.35,0.516,0.15,0.438,0.476,0.4,0.062
0.4,0.444,0.765,0.167,0.389,0.467,0.5,0.455,0.375
0.3,0.286,0.5,0.167,0.737,0.682,0.429,0.211,0.609
0.375,0.5,0.438,0.625,0.316,0.647,0.333,0.409,0.533
0.562,0.625,0.556,0.103,0.611,0.895,0.278,0.118,0.364
0.538,0.4,0.15,0.867,0.636,0.684,0.381,0.571,0.304
0.5,0.222,0.842,0.8,0.667,0.357,0.214,0.389,0.406
0.6,0.462,0.588,0.0,0.455,0.667,0.308,0.083,0.125
0.438,0.583,0.933,0.333,0.591,0.562,0.235,0.286,0.071
0.692,0.143,0.231,0.5,0.522,0.6,0.471,0.545,0.348
0.643,1.0,0.875,0.5,0.316,0.917,0.6,0.5,0.385
0.385,0.588,0.6,0.304,0.556,0.412,0.19,0.25,0.125
0.143,0.5,0.667,0.15,0.579,0.833,0.0,0.875,0.474
0.875,0.364,0.125,0.286,0.2,0.3,0.286,0.235,0.625
0.5,0.316,0.562,0.478,0.7,0.333,0.25,0.211,0.471
0.7,0.368,0.368,0.684,0.5,0.467,0.235,0.235,0.533
0.471,0.909,0.667,0.2,0.412,0.3,0.743,0.095,0.0
0.333,0.188,0.316,0.85,0.929,0.765,0.217,0.062,0.522
0.412,0.316,0.65,0.231,0.667,0.263,0.522,0.143,0.182
0.444,0.652,0.478,0.767,0.611,0.25,0.125,0.634,0.538
0.273,0.462,0.533,0.067,0.5,0.211,0.571,0.333,0.263
0.667,0.25,0.882,0.318,0.524,0.778,0.115,0.733,0.158
0.364,0.375,0.667,0.35,0.571,0.385,0.333,0.571,0.4
0.471,0.231,0.048,0.409,0.381,0.333,0.545,0.533,0.292
0.182,0.208,0.941,0.375,0.158,0.278,0.296,0.125,0.556
0.625,0.533,0.688,0.312,0.235,0.286,0.474,0.118,0.267
0.118,0.25,0.222,0.1,0.444,0.579,0.688,0.263,0.211
0.5,0.5,0.409,0.25,0.2,0.417,0.409,0.25,0.235
0.35,0.75,0.65,0.4,0.154,0.647,0.647,0.444,0.273
0.429,0.438,0.636,0.304,0.609,0.217,0.357,0.8,0.353
0.5,0.167,0.556,0.2,0.467,0.467,0.3,0.235,0.435
0.091,1.0,0.579,0.091,0.846,0.611,0.545,0.385,0.28
0.5,0.429,0.65,0.176,0.722,0.25,0.333,0.3,0.889
0.5,0.312,0.812,0.357,0.588,0.933,0.269,0.889,1.0
0.286,0.7,0.611,0.067,0.4,0.429,0.667,0.167,0.207
0.625,0.263,1.0,0.115,0.692,0.8,0.111,0.5,0.611
0.333,0.625,0.7,0.222,0.533,0.25,0.1,0.35,0.188
0.636,0.2,0.818,0.211,0.625,0.429,0.059,0.333,0.182
0.5,0.4,0.6,0.619,0.4,0.789,0.174,0.529,0.348
0.615,0.32,0.5,0.176,0.286,0.875,0.133,0.636,0.48
0.211,0.714,0.25,0.368,0.6,0.471,0.25,0.25,0.269
0.391,0.462,0.467,0.412,0.143,0.381,0.615,0.28,0.6
0.286,0.5,0.522,0.294,0.368,0.579,0.167,0.267,0.481
0.471,0.75,0.077,0.25,0.35,0.5,0.32,0.429,0.125
0.75,0.8,0.421,0.316,0.238,0.294,0.238,0.286,0.296
0.385,0.357,0.417,0.15,0.44,0.889,0.684,0.118,0.375
0.462,0.2,0.667,0.059,0.562,0.733,0.296,0.455,0.533
0.5,1.0,0.214,0.4,0.36,0.2,0.296,0.462,0.474
0.45,0.25,0.846,0.136,0.429,0.643,0.636,0.353,0.444
0.333,0.25,0.545,0.316,0.812,0.222,0.2,0.167,0.176
0.333,0.235,0.5,0.562,0.375,0.632,0.316,0.24,0.333
0.312,0.071,0.632,0.333,0.45,0.304,0.333,0.261,0.364
0.818,0.5,0.867,0.688,0.5,0.222,0.476,0.4,0.444
0.4,0.5,0.636,0.529,0.55,0.562,0.318,0.222,0.0
0.2,0.615,0.5,0.083,0.529,0.615,0.211,0.6,0.375
0.625,0.75,1.0,0.227,0.474,0.333,0.261,0.3,0.429
0.526,0.385,0.722,0.083,0.318,0.333,0.227,0.118,0.632
0.667,0.5,0.412,0.167,0.556,0.45,0.207,0.32,0.444
0.133,0.3,0.4,0.385,0.562,0.895,0.167,0.364,0.579
0.316,0.4,0.778,0.5,0.875,0.381,0.238,0.318,0.333
0.5,0.095,0.412,0.095,0.474,0.357,0.214,0.5,0.522
0.5,0.417,0.579,0.588,0.45,0.538,0.25,0.333,0.588
0.588,0.462,0.737,0.381,0.235,0.529,0.409,0.471,0.412
0.75,0.462,0.692,0.143,0.789,0.571,0.462,0.24,0.412
0.2,0.714,0.062,0.1,0.562,0.5,0.167,0.733,0.75
0.5,0.25,0.517,0.667,0.6,0.579,0.227,0.385,0.727
0.6,0.533,1.0,0.533,0.5,0.5,0.333,0.409,0.308
0.5,0.36,0.562,0.087,0.478,0.474,0.296,0.333,0.158
0.364,0.474,0.895,0.154,0.882,0.556,0.167,0.333,0.067
0.571,0.091,0.467,0.0,0.2,0.714,0.115,0.421,0.2
0.375,0.273,0.391,0.857,0.5,0.611,0.15,0.783,0.357
0.538,0.25,0.684,0.15,0.105,0.562,0.32,0.65,0.5
0.4,0.2,0.381,0.304,0.526,0.529,0.357,0.118,0.25
0.714,0.333,0.882,0.231,0.889,0.471,0.208,0.15,0.333
0.0,0.389,0.8,0.0,0.5,0.812,0.278,0.72,0.381
0.4,0.176,0.857,0.545,0.944,0.286,0.053,0.5,0.4
0.533,0.467,0.533,0.318,0.55,0.353,0.174,0.071,0.083
0.286,0.409,0.25,0.231,0.467,0.55,0.235,0.0,0.515
0.364,0.438,0.706,0.393,0.316,0.833,0.333,0.333,0.25
0.667,0.333,0.333,0.333,0.5,0.846,0.133,0.714,0.227
0.294,0.75,0.636,0.462,0.19,0.4,0.294,1.0,0.556
0.538,0.0,0.588,0.824,0.429,0.385,0.053,0.261,0.105
0.667,0.45,0.625,0.32,0.353,0.789,0.519,0.032,0.556
0.5,0.4,0.5,0.5,0.294,0.562,0.348,0.476,0.591
0.6,0.182,0.625,0.045,0.562,0.471,0.435,0.071,0.286
0.25,0.0,0.381,0.571,0.9,0.429,0.167,0.526,0.0
0.375,0.533,0.75,0.2,0.7,0.562,0.368,0.5,0.0
0.583,1.0,0.952,0.364,0.643,0.375,0.524,0.545,0.308
0.6,0.25,0.375,0.3,0.706,0.818,0.059,0.25,0.565
0.429,0.214,0.632,0.188,0.611,0.105,0.355,0.071,0.167
0.583,0.889,0.619,0.8,0.571,0.294,0.867,0.265,-
0.238,0.5,0.692,0.533,0.389,0.176,0.5,0.2,-
0.818,0.417,0.722,0.476,0.6,0.556,0.438,0.429,-
0.538,0.409,0.263,0.143,0.133,0.333,0.152,0.286,-
0.375,0.056,0.75,0.412,0.706,0.524,0.36,0.833,-
0.4,0.556,0.55,0.273,0.538,0.895,0.2,0.118,-
0.667,0.385,0.833,0.533,0.5,0.737,0.133,0.0,-
0.389,0.35,0.368,0.423,0.35,0.889,0.385,0.526,-
0.389,0.417,0.062,0.385,0.75,0.4,0.1,0.4,-
0.846,0.467,0.375,0.409,0.643,0.722,0.321,0.062,-
0.312,0.263,0.737,0.5,0.538,0.5,0.095,0.615,-
0.333,0.333,0.333,0.118,0.75,0.667,0.167,0.5,-
0.25,0.417,0.458,0.333,0.786,0.737,0.462,0.867,-
0.333,0.667,0.769,0.389,0.478,0.545,0.286,0.32,-
0.333,0.217,0.294,0.385,0.471,0.462,0.591,0.211,-
0.429,0.533,0.455,0.5,0.533,0.667,0.632,0.4,-
0.188,0.688,0.35,0.381,0.409,0.318,0.071,0.188,-
0.25,0.467,0.273,0.125,0.667,0.65,0.125,0.25,-
0.571,0.889,0.75,0.4,0.615,0.762,0.0,0.462,-
0.455,0.35,0.55,0.545,0.444,0.938,0.429,0.333,-
